,id,year,sibid1,south14,momwork,dadwork,momhgc,dadhgc,numsib,religkid,relignow,race,sex,afqtrev,height,health,weight,drnkev,drnkmo,drnk6m,days,perday,gtint,wgsal,famsz,faminc,povst,empst,region,marst,higrad,age,hrswrk,wkswrk,wksue,wksolf,urbrur,numjob,numkid,wdad14,wmom14,hvsib,urate,logwksue,logdays,logwgsal,sqdays,cubdays,age21,wkdrnk,logage,sqrdays,avgincome
14566,8887,94,8886.0,1.0,1,1,2,5,2.0,7.0,7.0,1,1,3,,0.0,145.0,1,1,2,15,6,5,21000.0,1,21000.0,0.0,1,3,3.0,12,36,2220,52,0,0,1.0,1.0,0,1.0,1.0,1.0,10.5,,2.7080503,9.952278,225.0,3375.0,1.0,1.0,3.583519,3.8729835,23551.512
14567,11942,94,,1.0,0,0,8,6,5.0,5.0,2.0,3,1,46,71.0,0.0,165.0,1,1,0,15,1,2,23000.0,4,36350.0,0.0,1,1,2.0,12,31,2313,49,0,3,0.0,4.0,2,1.0,1.0,0.0,4.5,,2.7080503,10.043249,225.0,3375.0,1.0,1.0,3.4339871,3.8729835,23551.512
14568,3229,89,3228.0,0.0,1,1,14,16,1.0,6.0,9.0,3,1,65,68.0,0.0,155.0,1,1,2,15,2,1,4000.0,3,84080.0,0.0,3,1,1.0,18,25,600,15,0,37,1.0,2.0,0,1.0,1.0,1.0,4.5,,2.7080503,8.294049,225.0,3375.0,1.0,1.0,3.218876,3.8729835,23551.512
14569,3534,94,3535.0,0.0,0,1,16,18,3.0,7.0,7.0,1,1,95,70.0,0.0,180.0,1,1,0,15,2,4,10000.0,2,54000.0,0.0,1,2,2.0,16,35,2970,52,0,0,1.0,8.0,0,1.0,1.0,1.0,4.5,,2.7080503,9.2103405,225.0,3375.0,1.0,1.0,3.5553482,3.8729835,23551.512
14570,665,89,664.0,0.0,0,1,12,17,4.0,7.0,7.0,3,2,53,64.0,0.0,135.0,1,1,6,15,3,4,22000.0,1,22000.0,0.0,1,2,1.0,16,24,2600,52,0,0,1.0,8.0,0,1.0,1.0,1.0,4.5,,2.7080503,9.998797,225.0,3375.0,1.0,1.0,3.1780539,3.8729835,23551.512
14571,3466,94,3464.0,0.0,1,1,12,16,3.0,4.0,4.0,3,1,73,75.0,0.0,210.0,1,1,6,15,4,1,32000.0,1,33690.0,0.0,1,2,1.0,16,30,1765,42,10,0,1.0,5.0,0,1.0,1.0,1.0,7.5,2.3025851,2.7080503,10.373491,225.0,3375.0,1.0,1.0,3.4011974,3.8729835,23551.512
14572,1575,89,1576.0,0.0,0,1,12,13,5.0,5.0,5.0,3,1,42,72.0,0.0,185.0,1,1,1,15,2,4,75000.0,6,76500.0,0.0,1,4,2.0,14,31,3380,52,0,0,1.0,9.0,4,1.0,1.0,1.0,4.5,,2.7080503,11.225244,225.0,3375.0,1.0,1.0,3.4339871,3.8729835,23551.512
14573,8979,89,,0.0,0,1,12,12,2.0,2.0,2.0,2,1,41,72.0,0.0,210.0,1,1,0,15,3,4,9000.0,1,9000.0,0.0,1,2,1.0,12,28,3008,52,0,0,1.0,10.0,0,1.0,1.0,0.0,7.5,,2.7080503,9.1049795,225.0,3375.0,1.0,1.0,3.3322046,3.8729835,23551.512
14574,5201,89,,0.0,1,1,16,16,2.0,7.0,7.0,3,2,57,67.0,0.0,175.0,1,1,4,15,2,1,8000.0,1,8010.0,0.0,1,4,3.0,12,28,1590,51,1,0,1.0,17.0,0,1.0,1.0,0.0,7.5,0.0,2.7080503,8.987197,225.0,3375.0,1.0,1.0,3.3322046,3.8729835,23551.512
14575,2509,94,2510.0,0.0,1,1,12,17,3.0,7.0,7.0,3,1,86,71.0,0.0,195.0,1,1,2,15,1,5,35000.0,4,,,1,2,2.0,14,33,2080,52,0,0,0.0,4.0,2,1.0,1.0,1.0,7.5,,2.7080503,10.463103,225.0,3375.0,1.0,1.0,3.4965076,3.8729835,23551.512
14576,12087,89,,0.0,1,1,9,12,2.0,4.0,4.0,3,2,25,65.0,0.0,124.0,1,1,1,15,2,2,12000.0,3,47000.0,0.0,2,2,2.0,13,32,2080,52,0,0,1.0,3.0,1,1.0,1.0,0.0,7.5,,2.7080503,9.392662,225.0,3375.0,1.0,1.0,3.465736,3.8729835,23551.512
14577,1083,89,,1.0,0,1,12,12,3.0,4.0,4.0,3,2,84,66.0,0.0,135.0,1,1,0,15,2,4,12000.0,4,48500.0,0.0,1,3,2.0,14,29,831,39,0,0,0.0,10.0,2,1.0,1.0,0.0,4.5,,2.7080503,9.392662,225.0,3375.0,1.0,1.0,3.3672957,3.8729835,23551.512
14578,6445,94,,1.0,0,0,7,5,3.0,2.0,5.0,2,2,8,74.0,0.0,142.0,1,1,6,15,4,1,0.0,4,,,3,3,3.0,8,29,0,0,0,52,0.0,0.0,3,0.0,0.0,0.0,4.5,,2.7080503,,225.0,3375.0,1.0,1.0,3.3672957,3.8729835,23551.512
14579,2312,89,,1.0,1,1,12,12,2.0,4.0,4.0,3,1,99,70.0,0.0,140.0,1,1,0,15,2,2,35000.0,2,35250.0,0.0,1,3,3.0,14,30,2340,52,0,0,1.0,7.0,1,1.0,1.0,0.0,4.5,,2.7080503,10.463103,225.0,3375.0,1.0,1.0,3.4011974,3.8729835,23551.512
14580,5227,89,5228.0,0.0,1,1,12,12,6.0,7.0,7.0,3,1,50,68.0,0.0,165.0,1,1,0,15,2,4,21000.0,2,33100.0,0.0,1,4,2.0,12,32,2080,52,0,0,0.0,4.0,0,1.0,1.0,1.0,10.5,,2.7080503,9.952278,225.0,3375.0,1.0,1.0,3.465736,3.8729835,23551.512
14581,5316,94,5317.0,0.0,0,1,16,14,4.0,9.0,9.0,3,1,80,72.0,0.0,235.0,1,1,5,15,6,1,44000.0,4,44050.0,0.0,1,2,2.0,12,31,3768,52,0,0,1.0,14.0,2,1.0,0.0,1.0,4.5,,2.7080503,10.691945,225.0,3375.0,1.0,1.0,3.4339871,3.8729835,23551.512
14582,544,94,543.0,0.0,0,1,12,11,1.0,7.0,7.0,3,2,23,68.0,0.0,175.0,1,1,2,15,2,3,15000.0,2,189251.0,0.0,1,2,3.0,12,33,2080,52,0,0,1.0,17.0,1,1.0,1.0,1.0,7.5,,2.7080503,9.615806,225.0,3375.0,1.0,1.0,3.4965076,3.8729835,23551.512
14583,870,94,871.0,0.0,1,1,9,12,5.0,7.0,7.0,3,1,7,72.0,0.0,150.0,1,1,1,15,1,5,20000.0,1,20000.0,0.0,1,2,3.0,12,31,4675,52,0,0,1.0,14.0,0,1.0,1.0,1.0,7.5,,2.7080503,9.903487,225.0,3375.0,1.0,1.0,3.4339871,3.8729835,23551.512
14584,8036,94,,0.0,0,1,12,14,3.0,2.0,2.0,2,2,23,67.0,0.0,170.0,1,1,0,15,3,4,32000.0,2,64000.0,0.0,1,4,1.0,12,33,2080,52,0,0,1.0,10.0,0,1.0,1.0,0.0,10.5,,2.7080503,10.373491,225.0,3375.0,1.0,1.0,3.4965076,3.8729835,23551.512
14585,8372,89,,0.0,1,1,0,17,2.0,0.0,0.0,3,2,99,68.0,0.0,137.0,1,1,0,15,2,1,1600.0,3,38900.0,0.0,2,4,1.0,17,25,444,37,1,14,1.0,9.0,0,1.0,1.0,0.0,10.5,0.0,2.7080503,7.377759,225.0,3375.0,1.0,1.0,3.218876,3.8729835,23551.512
14586,4831,89,4828.0,0.0,0,1,13,16,4.0,7.0,7.0,3,1,91,70.0,0.0,140.0,1,1,3,15,4,3,7000.0,1,10000.0,0.0,1,2,1.0,16,24,1176,46,0,6,1.0,8.0,0,1.0,1.0,1.0,7.5,,2.7080503,8.853665,225.0,3375.0,1.0,1.0,3.1780539,3.8729835,23551.512
14587,7567,89,7566.0,1.0,1,0,17,12,1.0,5.0,5.0,2,1,27,69.0,0.0,150.0,1,1,0,15,2,5,0.0,7,,,3,3,1.0,12,25,0,0,0,52,1.0,3.0,2,0.0,1.0,1.0,4.5,,2.7080503,,225.0,3375.0,1.0,1.0,3.218876,3.8729835,23551.512
14588,2377,89,2378.0,0.0,1,1,11,12,3.0,9.0,9.0,3,1,18,70.0,0.0,200.0,1,1,4,15,6,1,18420.0,1,18420.0,0.0,1,4,1.0,12,26,2080,52,0,0,1.0,7.0,0,1.0,1.0,1.0,10.5,,2.7080503,9.821193,225.0,3375.0,1.0,1.0,3.2580965,3.8729835,23551.512
14589,4231,89,,1.0,1,1,12,7,1.0,9.0,9.0,3,2,38,63.0,1.0,168.0,1,1,3,15,10,1,6000.0,1,6000.0,0.0,1,3,3.0,12,25,2080,52,0,0,1.0,9.0,0,0.0,1.0,0.0,4.5,,2.7080503,8.699514,225.0,3375.0,1.0,1.0,3.218876,3.8729835,23551.512
14590,481,94,482.0,0.0,0,1,16,16,2.0,1.0,,3,1,99,74.0,0.0,240.0,1,1,0,15,2,5,100000.0,4,100000.0,0.0,1,3,2.0,19,36,2210,52,0,0,1.0,5.0,2,1.0,1.0,1.0,7.5,,2.7080503,11.512925,225.0,3375.0,1.0,1.0,3.583519,3.8729835,23551.512
14591,9958,94,,0.0,0,0,11,0,0.0,2.0,2.0,2,1,12,69.0,0.0,160.0,1,1,2,15,4,2,0.0,2,5100.0,1.0,2,4,1.0,10,34,0,0,28,24,1.0,4.0,0,0.0,1.0,0.0,10.5,3.3322046,2.7080503,,225.0,3375.0,1.0,1.0,3.5263605,3.8729835,23551.512
14592,1635,89,1636.0,0.0,1,1,12,12,6.0,7.0,7.0,3,1,41,68.0,0.0,177.0,1,1,6,15,8,1,14600.0,3,43622.0,0.0,1,4,1.0,12,26,2080,52,0,0,1.0,2.0,0,1.0,1.0,1.0,7.5,,2.7080503,9.588777,225.0,3375.0,1.0,1.0,3.2580965,3.8729835,23551.512
14593,5748,94,,1.0,1,0,2,0,3.0,7.0,7.0,1,1,22,69.0,0.0,190.0,1,1,2,15,2,2,13500.0,5,40500.0,0.0,1,3,2.0,14,35,2445,52,0,0,1.0,7.0,3,0.0,1.0,0.0,13.5,,2.7080503,9.510445,225.0,3375.0,1.0,1.0,3.5553482,3.8729835,23551.512
14594,9199,94,9200.0,0.0,1,1,0,8,9.0,2.0,2.0,2,2,45,65.0,0.0,185.0,1,1,2,15,1,5,0.0,1,0.0,1.0,2,2,1.0,14,31,0,0,14,38,0.0,5.0,0,1.0,1.0,1.0,7.5,2.6390574,2.7080503,,225.0,3375.0,1.0,1.0,3.4339871,3.8729835,23551.512
14595,49,89,,0.0,0,1,12,12,6.0,7.0,7.0,3,2,66,69.0,0.0,170.0,1,1,0,15,1,1,17000.0,4,50900.0,0.0,1,1,2.0,14,31,1160,52,0,0,1.0,6.0,2,1.0,1.0,0.0,4.5,,2.7080503,9.740969,225.0,3375.0,1.0,1.0,3.4339871,3.8729835,23551.512
14596,5158,89,,0.0,1,1,12,12,5.0,2.0,0.0,3,1,47,72.0,0.0,185.0,1,1,2,15,3,3,29000.0,1,29200.0,0.0,1,4,3.0,12,29,2184,52,0,0,1.0,7.0,0,1.0,1.0,0.0,7.5,,2.7080503,10.275051,225.0,3375.0,1.0,1.0,3.3672957,3.8729835,23551.512
14597,3420,94,,,0,1,16,14,2.0,7.0,7.0,3,1,84,72.0,0.0,210.0,1,1,2,15,2,5,50000.0,1,50000.0,0.0,1,4,1.0,14,35,2080,52,0,0,1.0,22.0,0,1.0,1.0,0.0,7.5,,2.7080503,10.819778,225.0,3375.0,1.0,1.0,3.5553482,3.8729835,23551.512
14598,320,89,319.0,0.0,0,1,12,10,1.0,7.0,7.0,3,1,73,,0.0,175.0,1,1,0,15,3,2,50000.0,2,,,1,1,2.0,12,29,2340,31,0,21,1.0,11.0,0,1.0,1.0,1.0,4.5,,2.7080503,10.819778,225.0,3375.0,1.0,1.0,3.3672957,3.8729835,23551.512
14599,3172,89,3173.0,0.0,1,1,16,20,2.0,8.0,8.0,3,1,99,68.0,0.0,138.0,1,1,0,15,1,5,40000.0,1,1057448.0,0.0,1,4,1.0,20,30,2920,52,0,0,1.0,8.0,0,1.0,1.0,1.0,4.5,,2.7080503,10.596635,225.0,3375.0,1.0,1.0,3.4011974,3.8729835,23551.512
14600,1487,89,,1.0,0,1,12,18,3.0,2.0,2.0,2,2,34,70.0,0.0,201.0,1,1,0,15,2,2,19000.0,1,19000.0,0.0,1,3,3.0,13,26,2600,52,0,0,1.0,9.0,0,1.0,1.0,0.0,4.5,,2.7080503,9.852194,225.0,3375.0,1.0,1.0,3.2580965,3.8729835,23551.512
14601,9255,94,9256.0,0.0,0,0,9,0,3.0,7.0,7.0,1,2,33,63.0,0.0,227.0,1,1,6,15,6,1,0.0,7,17665.0,1.0,3,1,3.0,11,34,0,0,0,52,1.0,2.0,4,0.0,1.0,1.0,7.5,,2.7080503,,225.0,3375.0,1.0,1.0,3.5263605,3.8729835,23551.512
14602,9390,89,,0.0,0,0,9,0,9.0,2.0,2.0,2,1,13,71.0,0.0,185.0,1,1,5,15,4,2,30000.0,1,30000.0,0.0,1,1,1.0,12,31,2120,52,0,0,1.0,3.0,0,0.0,1.0,0.0,4.5,,2.7080503,10.308952,225.0,3375.0,1.0,1.0,3.4339871,3.8729835,23551.512
14603,11789,94,,0.0,1,1,12,12,5.0,5.0,5.0,3,2,52,67.0,0.0,120.0,1,1,6,15,3,1,13000.0,2,,,1,4,3.0,12,33,1820,52,0,0,1.0,23.0,1,0.0,1.0,0.0,13.5,,2.7080503,9.472705,225.0,3375.0,1.0,1.0,3.4965076,3.8729835,23551.512
14604,7534,94,,1.0,1,1,9,9,2.0,0.0,0.0,1,1,7,74.0,0.0,208.0,1,1,3,15,5,5,15000.0,2,28000.0,0.0,1,3,2.0,9,30,2060,52,0,0,1.0,13.0,0,0.0,1.0,0.0,7.5,,2.7080503,9.615806,225.0,3375.0,1.0,1.0,3.4011974,3.8729835,23551.512
14605,4090,94,,1.0,1,1,12,7,1.0,5.0,5.0,3,1,34,68.0,0.0,170.0,1,1,0,15,2,5,30000.0,3,58560.0,0.0,1,3,2.0,12,30,2340,52,0,0,1.0,9.0,1,1.0,1.0,0.0,4.5,,2.7080503,10.308952,225.0,3375.0,1.0,1.0,3.4011974,3.8729835,23551.512
14606,9279,89,9280.0,0.0,0,0,12,0,7.0,0.0,0.0,2,1,38,76.0,0.0,250.0,1,1,1,15,2,3,29000.0,1,,,1,1,1.0,12,30,1060,45,0,7,1.0,13.0,0,0.0,1.0,1.0,4.5,,2.7080503,10.275051,225.0,3375.0,1.0,1.0,3.4011974,3.8729835,23551.512
14607,1391,94,,1.0,0,1,3,3,4.0,5.0,0.0,2,2,3,65.0,0.0,181.0,1,1,2,15,6,2,47.0,8,,,3,3,3.0,10,36,0,0,26,26,0.0,1.0,4,1.0,1.0,0.0,7.5,3.2580965,2.7080503,3.8501475,225.0,3375.0,1.0,1.0,3.583519,3.8729835,23551.512
14608,246,94,245.0,0.0,0,1,12,12,3.0,7.0,7.0,3,1,80,71.0,0.0,180.0,1,1,0,15,2,3,40000.0,3,75000.0,0.0,1,3,2.0,17,30,3755,52,0,0,1.0,10.0,1,1.0,1.0,1.0,4.5,,2.7080503,10.596635,225.0,3375.0,1.0,1.0,3.4011974,3.8729835,23551.512
14609,10207,89,,0.0,1,1,12,7,2.0,4.0,4.0,3,1,56,71.0,0.0,160.0,1,1,2,15,2,1,23800.0,1,23800.0,0.0,1,2,3.0,12,31,2365,52,0,0,1.0,11.0,0,1.0,1.0,0.0,7.5,,2.7080503,10.077441,225.0,3375.0,1.0,1.0,3.4339871,3.8729835,23551.512
14610,6180,94,6181.0,1.0,0,1,8,8,7.0,2.0,2.0,2,1,27,74.0,0.0,190.0,1,1,0,15,3,1,36000.0,1,92000.0,0.0,2,3,3.0,12,34,1600,32,0,20,1.0,9.0,0,1.0,1.0,1.0,4.5,,2.7080503,10.491274,225.0,3375.0,1.0,1.0,3.5263605,3.8729835,23551.512
14611,5172,89,,0.0,1,0,13,6,2.0,2.0,0.0,3,1,63,72.0,0.0,173.0,1,1,3,15,3,5,14700.0,4,25700.0,0.0,1,4,2.0,14,30,1940,42,10,0,1.0,20.0,2,0.0,1.0,0.0,4.5,2.3025851,2.7080503,9.595603,225.0,3375.0,1.0,1.0,3.4011974,3.8729835,23551.512
14612,606,94,605.0,0.0,0,1,11,14,5.0,7.0,7.0,3,1,53,74.0,0.0,220.0,1,1,6,15,5,1,35000.0,2,,,1,2,1.0,13,29,2386,52,0,0,1.0,7.0,0,1.0,1.0,1.0,7.5,,2.7080503,10.463103,225.0,3375.0,1.0,1.0,3.3672957,3.8729835,23551.512
14613,6059,94,,1.0,0,0,0,0,4.0,2.0,2.0,2,1,17,68.0,0.0,150.0,1,1,6,15,3,2,8000.0,2,,,1,3,1.0,12,35,750,19,0,0,1.0,21.0,1,0.0,0.0,0.0,7.5,,2.7080503,8.987197,225.0,3375.0,1.0,1.0,3.5553482,3.8729835,23551.512
14614,904,94,,0.0,1,1,12,12,1.0,9.0,9.0,3,2,34,66.0,0.0,130.0,1,1,2,15,3,1,15000.0,3,60000.0,0.0,1,2,2.0,15,31,1040,52,0,0,1.0,10.0,1,1.0,1.0,0.0,7.5,,2.7080503,9.615806,225.0,3375.0,1.0,1.0,3.4339871,3.8729835,23551.512
14615,3645,94,,0.0,1,0,9,12,5.0,0.0,0.0,3,1,27,73.0,0.0,155.0,1,1,3,15,3,2,76000.0,4,79063.0,0.0,1,2,2.0,13,35,3184,42,10,0,1.0,10.0,2,0.0,1.0,0.0,4.5,2.3025851,2.7080503,11.238488,225.0,3375.0,1.0,1.0,3.5553482,3.8729835,23551.512
14616,257,94,256.0,0.0,0,1,11,9,2.0,7.0,7.0,3,1,40,,0.0,165.0,1,1,4,15,2,2,12000.0,1,12000.0,0.0,1,3,1.0,12,30,2005,51,0,1,1.0,8.0,0,1.0,1.0,1.0,7.5,,2.7080503,9.392662,225.0,3375.0,1.0,1.0,3.4011974,3.8729835,23551.512
14617,97,89,,0.0,1,1,12,11,7.0,7.0,7.0,3,2,65,67.0,0.0,140.0,1,1,1,15,1,1,20000.0,4,50450.0,0.0,1,1,2.0,12,31,1664,52,0,0,1.0,5.0,2,1.0,1.0,0.0,4.5,,2.7080503,9.903487,225.0,3375.0,1.0,1.0,3.4339871,3.8729835,23551.512
14618,3910,89,,1.0,1,1,16,16,1.0,9.0,0.0,3,1,57,73.0,0.0,165.0,1,1,0,15,2,4,13000.0,2,36000.0,0.0,3,4,2.0,16,25,1960,49,0,3,1.0,7.0,0,1.0,1.0,0.0,4.5,,2.7080503,9.472705,225.0,3375.0,1.0,1.0,3.218876,3.8729835,23551.512
14619,13,94,14.0,0.0,1,1,12,16,2.0,7.0,7.0,3,1,85,72.0,0.0,210.0,1,1,1,15,4,3,41000.0,5,57000.0,0.0,1,1,2.0,16,35,2808,52,0,0,1.0,8.0,3,1.0,1.0,1.0,10.5,,2.7080503,10.621327,225.0,3375.0,1.0,1.0,3.5553482,3.8729835,23551.512
14620,11941,89,,0.0,1,1,12,10,3.0,7.0,7.0,3,1,25,74.0,0.0,160.0,1,1,3,15,3,5,15000.0,1,15000.0,0.0,1,2,1.0,13,25,1400,24,28,0,0.0,14.0,0,1.0,1.0,0.0,7.5,3.3322046,2.7080503,9.615806,225.0,3375.0,1.0,1.0,3.218876,3.8729835,23551.512
14621,11070,89,,1.0,1,1,12,12,10.0,2.0,9.0,2,1,10,72.0,0.0,170.0,1,1,0,15,1,5,7000.0,1,10420.0,0.0,2,3,3.0,14,32,2206,52,0,0,1.0,8.0,0,0.0,1.0,0.0,4.5,,2.7080503,8.853665,225.0,3375.0,1.0,1.0,3.465736,3.8729835,23551.512
14622,4428,94,4429.0,0.0,1,1,14,15,3.0,7.0,7.0,3,2,99,66.0,0.0,146.0,1,1,0,15,1,4,27000.0,4,89576.0,0.0,1,3,2.0,19,33,1746,49,0,3,1.0,17.0,2,1.0,1.0,1.0,4.5,,2.7080503,10.203592,225.0,3375.0,1.0,1.0,3.4965076,3.8729835,23551.512
14623,7078,94,7079.0,0.0,0,0,0,0,6.0,0.0,0.0,2,1,13,72.0,0.0,165.0,1,1,3,15,2,1,5000.0,5,,,1,2,1.0,12,31,1074,22,0,30,1.0,15.0,0,0.0,0.0,1.0,4.5,,2.7080503,8.517193,225.0,3375.0,1.0,1.0,3.4339871,3.8729835,23551.512
14624,11082,94,,0.0,1,0,10,8,3.0,2.0,2.0,2,1,27,69.0,0.0,165.0,1,1,4,15,2,1,7000.0,2,8248.0,1.0,3,3,3.0,12,36,1889,38,5,9,1.0,5.0,0,0.0,1.0,0.0,4.5,1.609438,2.7080503,8.853665,225.0,3375.0,1.0,1.0,3.583519,3.8729835,23551.512
14625,5228,89,5229.0,0.0,1,1,12,12,6.0,7.0,7.0,3,2,40,67.0,0.0,140.0,1,1,2,15,1,3,23000.0,1,24800.0,0.0,1,4,1.0,17,29,2614,52,0,0,1.0,14.0,0,1.0,1.0,1.0,10.5,,2.7080503,10.043249,225.0,3375.0,1.0,1.0,3.3672957,3.8729835,23551.512
14626,8743,89,,0.0,1,1,10,12,2.0,9.0,9.0,3,1,49,74.0,0.0,179.0,1,1,3,15,3,3,26000.0,4,29050.0,0.0,1,2,2.0,12,30,3146,52,0,0,0.0,3.0,2,1.0,1.0,0.0,4.5,,2.7080503,10.165852,225.0,3375.0,1.0,1.0,3.4011974,3.8729835,23551.512
14627,6326,89,6325.0,1.0,1,1,10,8,6.0,2.0,2.0,2,1,8,71.0,0.0,183.0,1,1,6,15,4,1,13000.0,2,13000.0,0.0,1,2,1.0,11,29,1984,52,0,0,1.0,7.0,1,1.0,1.0,1.0,4.5,,2.7080503,9.472705,225.0,3375.0,1.0,1.0,3.3672957,3.8729835,23551.512
14628,27,89,28.0,0.0,0,1,14,20,1.0,1.0,1.0,3,2,97,63.0,0.0,144.0,1,1,0,15,1,3,0.0,3,46708.0,0.0,3,1,2.0,16,29,0,0,0,52,0.0,8.0,1,1.0,1.0,1.0,1.5,,2.7080503,,225.0,3375.0,1.0,1.0,3.3672957,3.8729835,23551.512
14629,3141,94,,0.0,0,1,12,14,2.0,1.0,0.0,3,1,89,74.0,0.0,235.0,1,1,0,15,2,2,38000.0,1,39500.0,0.0,2,1,1.0,16,32,2080,52,0,0,0.0,11.0,0,1.0,1.0,0.0,7.5,,2.7080503,10.5453415,225.0,3375.0,1.0,1.0,3.465736,3.8729835,23551.512
14630,4196,94,4197.0,1.0,0,1,11,11,5.0,2.0,2.0,2,1,1,71.0,0.0,210.0,1,1,1,15,3,3,0.0,5,0.0,1.0,3,3,3.0,12,35,0,0,0,52,1.0,4.0,0,1.0,1.0,1.0,7.5,,2.7080503,,225.0,3375.0,1.0,1.0,3.5553482,3.8729835,23551.512
14631,1580,89,1579.0,0.0,1,1,12,12,3.0,4.0,4.0,3,1,18,70.0,0.0,180.0,1,1,1,15,2,3,23000.0,3,,,1,4,1.0,11,26,2080,50,0,2,1.0,16.0,0,1.0,1.0,1.0,7.5,,2.7080503,10.043249,225.0,3375.0,1.0,1.0,3.2580965,3.8729835,23551.512
14632,1630,89,1628.0,0.0,1,1,12,12,3.0,4.0,4.0,3,1,71,69.0,0.0,160.0,1,1,3,15,2,1,19000.0,2,37000.0,0.0,1,4,2.0,15,25,2080,52,0,0,1.0,4.0,0,1.0,1.0,1.0,7.5,,2.7080503,9.852194,225.0,3375.0,1.0,1.0,3.218876,3.8729835,23551.512
14633,10745,94,,0.0,1,1,13,12,1.0,1.0,1.0,3,1,77,69.0,0.0,150.0,1,1,0,15,2,5,38500.0,1,60500.0,0.0,1,4,3.0,12,35,2080,52,0,0,1.0,3.0,0,0.0,1.0,0.0,16.5,,2.7080503,10.5584135,225.0,3375.0,1.0,1.0,3.5553482,3.8729835,23551.512
14634,2007,89,,0.0,1,1,12,12,0.0,4.0,4.0,3,1,80,70.0,0.0,195.0,1,1,4,15,3,1,29000.0,6,29100.0,0.0,1,2,2.0,14,27,2715,49,3,0,1.0,9.0,4,1.0,1.0,0.0,10.5,1.0986123,2.7080503,10.275051,225.0,3375.0,1.0,1.0,3.295837,3.8729835,23551.512
14635,3620,94,,0.0,1,1,12,10,2.0,4.0,4.0,3,1,44,75.0,0.0,240.0,1,1,6,15,2,4,25900.0,3,,,1,2,2.0,12,32,2500,52,0,0,1.0,10.0,1,1.0,1.0,0.0,4.5,,2.7080503,10.161998,225.0,3375.0,1.0,1.0,3.465736,3.8729835,23551.512
14636,6395,89,,1.0,0,0,3,9,12.0,2.0,2.0,2,1,1,69.0,0.0,169.0,1,1,6,15,6,5,23000.0,3,36000.0,0.0,1,3,2.0,9,31,2080,52,0,0,0.0,3.0,1,0.0,1.0,0.0,4.5,,2.7080503,10.043249,225.0,3375.0,1.0,1.0,3.4339871,3.8729835,23551.512
14637,9932,89,,0.0,1,0,12,12,2.0,0.0,1.0,3,2,47,68.0,0.0,145.0,1,1,0,15,2,4,0.0,4,,,3,4,2.0,12,29,0,0,5,47,1.0,5.0,2,0.0,1.0,0.0,4.5,1.609438,2.7080503,,225.0,3375.0,1.0,1.0,3.3672957,3.8729835,23551.512
14638,12013,94,12014.0,0.0,0,1,12,16,1.0,7.0,7.0,3,1,49,72.0,0.0,190.0,1,1,2,15,3,2,35000.0,1,35000.0,0.0,1,4,1.0,12,32,2080,52,0,0,1.0,5.0,0,1.0,1.0,1.0,4.5,,2.7080503,10.463103,225.0,3375.0,1.0,1.0,3.465736,3.8729835,23551.512
14639,5048,89,,1.0,1,1,11,11,3.0,2.0,2.0,3,1,69,74.0,0.0,190.0,1,1,2,15,2,1,67000.0,4,68500.0,0.0,1,3,2.0,14,29,3550,52,0,0,1.0,5.0,2,1.0,1.0,0.0,4.5,,2.7080503,11.112448,225.0,3375.0,1.0,1.0,3.3672957,3.8729835,23551.512
14640,9776,94,9777.0,1.0,1,1,9,9,6.0,7.0,7.0,1,1,17,65.0,0.0,215.0,1,1,2,15,4,5,42000.0,5,49140.0,0.0,1,3,2.0,12,35,2496,52,0,0,1.0,6.0,3,1.0,1.0,1.0,7.5,,2.7080503,10.645425,225.0,3375.0,1.0,1.0,3.5553482,3.8729835,23551.512
14641,12013,89,12014.0,0.0,0,1,12,16,1.0,7.0,7.0,3,1,49,72.0,0.0,175.0,1,1,0,15,2,2,20000.0,1,20300.0,0.0,1,4,1.0,12,27,2080,52,0,0,1.0,5.0,0,1.0,1.0,1.0,1.5,,2.7080503,9.903487,225.0,3375.0,1.0,1.0,3.295837,3.8729835,23551.512
14642,2841,89,,0.0,0,1,12,14,2.0,7.0,7.0,3,2,97,63.0,0.0,105.0,1,1,0,15,1,4,20000.0,5,57800.0,0.0,1,1,2.0,14,31,1368,43,0,9,1.0,1.0,3,1.0,1.0,0.0,4.5,,2.7080503,9.903487,225.0,3375.0,1.0,1.0,3.4339871,3.8729835,23551.512
14643,7702,89,7699.0,1.0,1,0,9,0,5.0,2.0,2.0,2,1,35,67.0,0.0,190.0,1,1,6,15,1,5,11000.0,1,,,4,3,1.0,13,25,0,0,0,52,1.0,2.0,0,0.0,1.0,1.0,4.5,,2.7080503,9.305651,225.0,3375.0,1.0,1.0,3.218876,3.8729835,23551.512
14644,451,89,449.0,0.0,0,1,12,12,4.0,1.0,1.0,3,1,19,68.0,0.0,174.0,1,1,0,15,2,4,17000.0,4,,,1,1,2.0,12,24,2080,52,0,0,1.0,4.0,2,1.0,1.0,1.0,4.5,,2.7080503,9.740969,225.0,3375.0,1.0,1.0,3.1780539,3.8729835,23551.512
14645,687,89,,0.0,0,1,10,14,2.0,1.0,6.0,3,1,84,70.0,0.0,185.0,1,1,0,15,2,5,25000.0,3,,,2,2,1.0,12,29,2380,52,0,0,1.0,3.0,0,1.0,1.0,0.0,10.5,,2.7080503,10.126631,225.0,3375.0,1.0,1.0,3.3672957,3.8729835,23551.512
